2024-03-25 00:10,01F0005N,N,31,25
2024-03-25 00:10,01F0005N,N,32,7
2024-03-25 00:10,01F0005N,N,41,2
2024-03-25 00:10,01F0005N,N,42,0
2024-03-25 00:10,01F0005N,N,5,0
2024-03-25 00:10,01F0005S,S,31,37
2024-03-25 00:10,01F0005S,S,32,7
2024-03-25 00:10,01F0005S,S,41,0
2024-03-25 00:10,01F0005S,S,42,0
2024-03-25 00:10,01F0005S,S,5,0
2024-03-25 00:10,01F0017N,N,31,27
2024-03-25 00:10,01F0017N,N,32,7
2024-03-25 00:10,01F0017N,N,41,2
2024-03-25 00:10,01F0017N,N,42,0
2024-03-25 00:10,01F0017N,N,5,0
2024-03-25 00:10,01F0017S,S,31,25
2024-03-25 00:10,01F0017S,S,32,3
2024-03-25 00:10,01F0017S,S,41,0
2024-03-25 00:10,01F0017S,S,42,0
2024-03-25 00:10,01F0017S,S,5,1
2024-03-25 00:10,01F0029N,N,31,45
2024-03-25 00:10,01F0029N,N,32,3
2024-03-25 00:10,01F0029N,N,41,0
2024-03-25 00:10,01F0029N,N,42,1
2024-03-25 00:10,01F0029N,N,5,0
2024-03-25 00:10,01F0029S,S,31,29
2024-03-25 00:10,01F0029S,S,32,7
2024-03-25 00:10,01F0029S,S,41,0
2024-03-25 00:10,01F0029S,S,42,3
2024-03-25 00:10,01F0029S,S,5,0
2024-03-25 00:10,01F0061N,N,31,39
2024-03-25 00:10,01F0061N,N,32,12
2024-03-25 00:10,01F0061N,N,41,0
2024-03-25 00:10,01F0061N,N,42,6
2024-03-25 00:10,01F0061N,N,5,1
2024-03-25 00:10,01F0061S,S,31,37
2024-03-25 00:10,01F0061S,S,32,15
2024-03-25 00:10,01F0061S,S,41,0
2024-03-25 00:10,01F0061S,S,42,2
2024-03-25 00:10,01F0061S,S,5,2
2024-03-25 00:10,01F0099N,N,31,59
2024-03-25 00:10,01F0099N,N,32,14
2024-03-25 00:10,01F0099N,N,41,1
2024-03-25 00:10,01F0099N,N,42,3
2024-03-25 00:10,01F0099N,N,5,5
2024-03-25 00:10,01F0099S,S,31,38
2024-03-25 00:10,01F0099S,S,32,15
2024-03-25 00:10,01F0099S,S,41,0
2024-03-25 00:10,01F0099S,S,42,4
2024-03-25 00:10,01F0099S,S,5,1
2024-03-25 00:10,01F0147N,N,31,55
2024-03-25 00:10,01F0147N,N,32,6
2024-03-25 00:10,01F0147N,N,41,1
2024-03-25 00:10,01F0147N,N,42,3
2024-03-25 00:10,01F0147N,N,5,1
2024-03-25 00:10,01F0147S,S,31,31
2024-03-25 00:10,01F0147S,S,32,4
2024-03-25 00:10,01F0147S,S,41,0
2024-03-25 00:10,01F0147S,S,42,3
2024-03-25 00:10,01F0147S,S,5,1
2024-03-25 00:10,01F0155N,N,31,81
2024-03-25 00:10,01F0155N,N,32,12
2024-03-25 00:10,01F0155N,N,41,0
2024-03-25 00:10,01F0155N,N,42,4
2024-03-25 00:10,01F0155N,N,5,1
2024-03-25 00:10,01F0155S,S,31,56
2024-03-25 00:10,01F0155S,S,32,7
2024-03-25 00:10,01F0155S,S,41,0
2024-03-25 00:10,01F0155S,S,42,4
2024-03-25 00:10,01F0155S,S,5,2
2024-03-25 00:10,01F0182S,S,31,48
2024-03-25 00:10,01F0182S,S,32,6
2024-03-25 00:10,01F0182S,S,41,0
2024-03-25 00:10,01F0182S,S,42,2
2024-03-25 00:10,01F0182S,S,5,2
2024-03-25 00:10,01F0213N,N,31,68
2024-03-25 00:10,01F0213N,N,32,9
2024-03-25 00:10,01F0213N,N,41,1
2024-03-25 00:10,01F0213N,N,42,3
2024-03-25 00:10,01F0213N,N,5,3
2024-03-25 00:10,01F0233N,N,31,131
2024-03-25 00:10,01F0233N,N,32,16
2024-03-25 00:10,01F0233N,N,41,3
2024-03-25 00:10,01F0233N,N,42,4
2024-03-25 00:10,01F0233N,N,5,3
2024-03-25 00:10,01F0248S,S,31,98
2024-03-25 00:10,01F0248S,S,32,20
2024-03-25 00:10,01F0248S,S,41,0
2024-03-25 00:10,01F0248S,S,42,5
2024-03-25 00:10,01F0248S,S,5,1
2024-03-25 00:10,01F0256N,N,31,108
2024-03-25 00:10,01F0256N,N,32,21
2024-03-25 00:10,01F0256N,N,41,5
2024-03-25 00:10,01F0256N,N,42,4
2024-03-25 00:10,01F0256N,N,5,0
2024-03-25 00:10,01F0264S,S,31,86
2024-03-25 00:10,01F0264S,S,32,16
2024-03-25 00:10,01F0264S,S,41,1
2024-03-25 00:10,01F0264S,S,42,4
2024-03-25 00:10,01F0264S,S,5,0
2024-03-25 00:10,01F0293N,N,31,109
2024-03-25 00:10,01F0293N,N,32,25
2024-03-25 00:10,01F0293N,N,41,8
2024-03-25 00:10,01F0293N,N,42,5
2024-03-25 00:10,01F0293N,N,5,1
2024-03-25 00:10,01F0293S,S,31,91
2024-03-25 00:10,01F0293S,S,32,17
2024-03-25 00:10,01F0293S,S,41,2
2024-03-25 00:10,01F0293S,S,42,3
2024-03-25 00:10,01F0293S,S,5,0
2024-03-25 00:10,01F0339S,S,31,156
2024-03-25 00:10,01F0339S,S,32,24
2024-03-25 00:10,01F0339S,S,41,3
2024-03-25 00:10,01F0339S,S,42,8
2024-03-25 00:10,01F0339S,S,5,4
2024-03-25 00:10,01F0340N,N,31,218
2024-03-25 00:10,01F0340N,N,32,42
2024-03-25 00:10,01F0340N,N,41,7
2024-03-25 00:10,01F0340N,N,42,8
2024-03-25 00:10,01F0340N,N,5,4
2024-03-25 00:10,01F0376N,N,31,116
2024-03-25 00:10,01F0376N,N,32,19
2024-03-25 00:10,01F0376N,N,41,1
2024-03-25 00:10,01F0376N,N,42,2
2024-03-25 00:10,01F0376N,N,5,2
2024-03-25 00:10,01F0376S,S,31,130
2024-03-25 00:10,01F0376S,S,32,20
2024-03-25 00:10,01F0376S,S,41,3
2024-03-25 00:10,01F0376S,S,42,3
2024-03-25 00:10,01F0376S,S,5,3
2024-03-25 00:10,01F0413N,N,31,77
2024-03-25 00:10,01F0413N,N,32,16
2024-03-25 00:10,01F0413N,N,41,3
2024-03-25 00:10,01F0413N,N,42,3
2024-03-25 00:10,01F0413N,N,5,1
2024-03-25 00:10,01F0413S,S,31,69
2024-03-25 00:10,01F0413S,S,32,10
2024-03-25 00:10,01F0413S,S,41,5
2024-03-25 00:10,01F0413S,S,42,0
2024-03-25 00:10,01F0413S,S,5,0
2024-03-25 00:10,01F0467N,N,31,139
2024-03-25 00:10,01F0467N,N,32,39
2024-03-25 00:10,01F0467N,N,41,3
2024-03-25 00:10,01F0467N,N,42,9
2024-03-25 00:10,01F0467N,N,5,7
2024-03-25 00:10,01F0467S,S,31,103
2024-03-25 00:10,01F0467S,S,32,16
2024-03-25 00:10,01F0467S,S,41,3
2024-03-25 00:10,01F0467S,S,42,1
2024-03-25 00:10,01F0467S,S,5,2
2024-03-25 00:10,01F0492N,N,31,106
2024-03-25 00:10,01F0492N,N,32,30
2024-03-25 00:10,01F0492N,N,41,2
2024-03-25 00:10,01F0492N,N,42,5
2024-03-25 00:10,01F0492N,N,5,7
2024-03-25 00:10,01F0492S,S,31,69
2024-03-25 00:10,01F0492S,S,32,9
2024-03-25 00:10,01F0492S,S,41,1
2024-03-25 00:10,01F0492S,S,42,2
2024-03-25 00:10,01F0492S,S,5,2
2024-03-25 00:10,01F0511N,N,31,170
2024-03-25 00:10,01F0511N,N,32,36
2024-03-25 00:10,01F0511N,N,41,4
2024-03-25 00:10,01F0511N,N,42,4
2024-03-25 00:10,01F0511N,N,5,8
2024-03-25 00:10,01F0511S,S,31,96
2024-03-25 00:10,01F0511S,S,32,17
2024-03-25 00:10,01F0511S,S,41,1
2024-03-25 00:10,01F0511S,S,42,2
2024-03-25 00:10,01F0511S,S,5,4
2024-03-25 00:10,01F0532N,N,31,146
2024-03-25 00:10,01F0532N,N,32,26
2024-03-25 00:10,01F0532N,N,41,4
2024-03-25 00:10,01F0532N,N,42,6
2024-03-25 00:10,01F0532N,N,5,9
2024-03-25 00:10,01F0532S,S,31,81
2024-03-25 00:10,01F0532S,S,32,17
2024-03-25 00:10,01F0532S,S,41,1
2024-03-25 00:10,01F0532S,S,42,4
2024-03-25 00:10,01F0532S,S,5,5
2024-03-25 00:10,01F0557N,N,31,143
2024-03-25 00:10,01F0557N,N,32,13
2024-03-25 00:10,01F0557N,N,41,2
2024-03-25 00:10,01F0557N,N,42,8
2024-03-25 00:10,01F0557N,N,5,9
2024-03-25 00:10,01F0557S,S,31,72
2024-03-25 00:10,01F0557S,S,32,17
2024-03-25 00:10,01F0557S,S,41,1
2024-03-25 00:10,01F0557S,S,42,4
2024-03-25 00:10,01F0557S,S,5,8
2024-03-25 00:10,01F0578S,S,31,67
2024-03-25 00:10,01F0578S,S,32,17
2024-03-25 00:10,01F0578S,S,41,1
2024-03-25 00:10,01F0578S,S,42,3
2024-03-25 00:10,01F0578S,S,5,8
2024-03-25 00:10,01F0584N,N,31,125
2024-03-25 00:10,01F0584N,N,32,15
2024-03-25 00:10,01F0584N,N,41,2
2024-03-25 00:10,01F0584N,N,42,6
2024-03-25 00:10,01F0584N,N,5,12
2024-03-25 00:10,01F0633N,N,31,120
2024-03-25 00:10,01F0633N,N,32,21
2024-03-25 00:10,01F0633N,N,41,4
2024-03-25 00:10,01F0633N,N,42,6
2024-03-25 00:10,01F0633N,N,5,10
2024-03-25 00:10,01F0633S,S,31,72
2024-03-25 00:10,01F0633S,S,32,10
2024-03-25 00:10,01F0633S,S,41,0
2024-03-25 00:10,01F0633S,S,42,6
2024-03-25 00:10,01F0633S,S,5,5
2024-03-25 00:10,01F0664N,N,31,116
2024-03-25 00:10,01F0664N,N,32,26
2024-03-25 00:10,01F0664N,N,41,5
2024-03-25 00:10,01F0664N,N,42,6
2024-03-25 00:10,01F0664N,N,5,10
2024-03-25 00:10,01F0664S,S,31,63
2024-03-25 00:10,01F0664S,S,32,8
2024-03-25 00:10,01F0664S,S,41,0
2024-03-25 00:10,01F0664S,S,42,6
2024-03-25 00:10,01F0664S,S,5,5
2024-03-25 00:10,01F0681N,N,31,112
2024-03-25 00:10,01F0681N,N,32,24
2024-03-25 00:10,01F0681N,N,41,4
2024-03-25 00:10,01F0681N,N,42,5
2024-03-25 00:10,01F0681N,N,5,7
2024-03-25 00:10,01F0681S,S,31,58
2024-03-25 00:10,01F0681S,S,32,10
2024-03-25 00:10,01F0681S,S,41,0
2024-03-25 00:10,01F0681S,S,42,3
2024-03-25 00:10,01F0681S,S,5,4
2024-03-25 00:10,01F0699N,N,31,111
2024-03-25 00:10,01F0699N,N,32,19
2024-03-25 00:10,01F0699N,N,41,3
2024-03-25 00:10,01F0699N,N,42,2
2024-03-25 00:10,01F0699N,N,5,7
2024-03-25 00:10,01F0699S,S,31,47
2024-03-25 00:10,01F0699S,S,32,6
2024-03-25 00:10,01F0699S,S,41,0
2024-03-25 00:10,01F0699S,S,42,3
2024-03-25 00:10,01F0699S,S,5,5
2024-03-25 00:10,01F0750N,N,31,183
2024-03-25 00:10,01F0750N,N,32,41
2024-03-25 00:10,01F0750N,N,41,5
2024-03-25 00:10,01F0750N,N,42,10
2024-03-25 00:10,01F0750N,N,5,9
2024-03-25 00:10,01F0750S,S,31,90
2024-03-25 00:10,01F0750S,S,32,16
2024-03-25 00:10,01F0750S,S,41,6
2024-03-25 00:10,01F0750S,S,42,4
2024-03-25 00:10,01F0750S,S,5,4
2024-03-25 00:10,01F0880N,N,31,151
2024-03-25 00:10,01F0880N,N,32,39
2024-03-25 00:10,01F0880N,N,41,3
2024-03-25 00:10,01F0880N,N,42,10
2024-03-25 00:10,01F0880N,N,5,10
2024-03-25 00:10,01F0880S,S,31,99
2024-03-25 00:10,01F0880S,S,32,16
2024-03-25 00:10,01F0880S,S,41,2
2024-03-25 00:10,01F0880S,S,42,4
2024-03-25 00:10,01F0880S,S,5,4
2024-03-25 00:10,01F0928N,N,31,159
2024-03-25 00:10,01F0928N,N,32,27
2024-03-25 00:10,01F0928N,N,41,1
2024-03-25 00:10,01F0928N,N,42,6
2024-03-25 00:10,01F0928N,N,5,13
2024-03-25 00:10,01F0928S,S,31,89
2024-03-25 00:10,01F0928S,S,32,16
2024-03-25 00:10,01F0928S,S,41,4
2024-03-25 00:10,01F0928S,S,42,4
2024-03-25 00:10,01F0928S,S,5,4
2024-03-25 00:10,01F0950S,S,31,64
2024-03-25 00:10,01F0950S,S,32,12
2024-03-25 00:10,01F0950S,S,41,3
2024-03-25 00:10,01F0950S,S,42,3
2024-03-25 00:10,01F0950S,S,5,3
2024-03-25 00:10,01F0956N,N,31,120
2024-03-25 00:10,01F0956N,N,32,19
2024-03-25 00:10,01F0956N,N,41,1
2024-03-25 00:10,01F0956N,N,42,5
2024-03-25 00:10,01F0956N,N,5,11
2024-03-25 00:10,01F0979N,N,31,151
2024-03-25 00:10,01F0979N,N,32,24
2024-03-25 00:10,01F0979N,N,41,1
2024-03-25 00:10,01F0979N,N,42,6
2024-03-25 00:10,01F0979N,N,5,12
2024-03-25 00:10,01F0980S,S,31,78
2024-03-25 00:10,01F0980S,S,32,15
2024-03-25 00:10,01F0980S,S,41,4
2024-03-25 00:10,01F0980S,S,42,3
2024-03-25 00:10,01F0980S,S,5,4
2024-03-25 00:10,01F1045N,N,31,133
2024-03-25 00:10,01F1045N,N,32,24
2024-03-25 00:10,01F1045N,N,41,0
2024-03-25 00:10,01F1045N,N,42,9
2024-03-25 00:10,01F1045N,N,5,3
2024-03-25 00:10,01F1045S,S,31,67
2024-03-25 00:10,01F1045S,S,32,12
2024-03-25 00:10,01F1045S,S,41,2
2024-03-25 00:10,01F1045S,S,42,5
2024-03-25 00:10,01F1045S,S,5,3
2024-03-25 00:10,01F1123N,N,31,103
2024-03-25 00:10,01F1123N,N,32,19
2024-03-25 00:10,01F1123N,N,41,3
2024-03-25 00:10,01F1123N,N,42,6
2024-03-25 00:10,01F1123N,N,5,8
2024-03-25 00:10,01F1123S,S,31,62
2024-03-25 00:10,01F1123S,S,32,13
2024-03-25 00:10,01F1123S,S,41,6
2024-03-25 00:10,01F1123S,S,42,5
2024-03-25 00:10,01F1123S,S,5,3
2024-03-25 00:10,01F1292N,N,31,91
2024-03-25 00:10,01F1292N,N,32,19
2024-03-25 00:10,01F1292N,N,41,4
2024-03-25 00:10,01F1292N,N,42,2
2024-03-25 00:10,01F1292N,N,5,4
2024-03-25 00:10,01F1292S,S,31,61
2024-03-25 00:10,01F1292S,S,32,10
2024-03-25 00:10,01F1292S,S,41,4
2024-03-25 00:10,01F1292S,S,42,4
2024-03-25 00:10,01F1292S,S,5,3
2024-03-25 00:10,01F1389N,N,31,90
2024-03-25 00:10,01F1389N,N,32,21
2024-03-25 00:10,01F1389N,N,41,3
2024-03-25 00:10,01F1389N,N,42,4
2024-03-25 00:10,01F1389N,N,5,4
2024-03-25 00:10,01F1389S,S,31,57
2024-03-25 00:10,01F1389S,S,32,13
2024-03-25 00:10,01F1389S,S,41,4
2024-03-25 00:10,01F1389S,S,42,4
2024-03-25 00:10,01F1389S,S,5,1
2024-03-25 00:10,01F1465N,N,31,88
2024-03-25 00:10,01F1465N,N,32,13
2024-03-25 00:10,01F1465N,N,41,1
2024-03-25 00:10,01F1465N,N,42,8
2024-03-25 00:10,01F1465N,N,5,6
2024-03-25 00:10,01F1465S,S,31,59
2024-03-25 00:10,01F1465S,S,32,13
2024-03-25 00:10,01F1465S,S,41,2
2024-03-25 00:10,01F1465S,S,42,3
2024-03-25 00:10,01F1465S,S,5,4
2024-03-25 00:10,01F1572N,N,31,70
2024-03-25 00:10,01F1572N,N,32,15
2024-03-25 00:10,01F1572N,N,41,2
2024-03-25 00:10,01F1572N,N,42,3
2024-03-25 00:10,01F1572N,N,5,3
2024-03-25 00:10,01F1572S,S,31,62
2024-03-25 00:10,01F1572S,S,32,9
2024-03-25 00:10,01F1572S,S,41,5
2024-03-25 00:10,01F1572S,S,42,2
2024-03-25 00:10,01F1572S,S,5,2
2024-03-25 00:10,01F1621N,N,31,79
2024-03-25 00:10,01F1621N,N,32,15
2024-03-25 00:10,01F1621N,N,41,3
2024-03-25 00:10,01F1621N,N,42,6
2024-03-25 00:10,01F1621N,N,5,3
2024-03-25 00:10,01F1621S,S,31,63
2024-03-25 00:10,01F1621S,S,32,17
2024-03-25 00:10,01F1621S,S,41,2
2024-03-25 00:10,01F1621S,S,42,1
2024-03-25 00:10,01F1621S,S,5,3
2024-03-25 00:10,01F1664N,N,31,84
2024-03-25 00:10,01F1664N,N,32,14
2024-03-25 00:10,01F1664N,N,41,2
2024-03-25 00:10,01F1664N,N,42,7
2024-03-25 00:10,01F1664N,N,5,2
2024-03-25 00:10,01F1664S,S,31,57
2024-03-25 00:10,01F1664S,S,32,22
2024-03-25 00:10,01F1664S,S,41,5
2024-03-25 00:10,01F1664S,S,42,3
2024-03-25 00:10,01F1664S,S,5,1
2024-03-25 00:10,01F1699N,N,31,117
2024-03-25 00:10,01F1699N,N,32,20
2024-03-25 00:10,01F1699N,N,41,2
2024-03-25 00:10,01F1699N,N,42,7
2024-03-25 00:10,01F1699N,N,5,2
2024-03-25 00:10,01F1699S,S,31,67
2024-03-25 00:10,01F1699S,S,32,18
2024-03-25 00:10,01F1699S,S,41,4
2024-03-25 00:10,01F1699S,S,42,4
2024-03-25 00:10,01F1699S,S,5,1
2024-03-25 00:10,01F1774N,N,31,86
2024-03-25 00:10,01F1774N,N,32,17
2024-03-25 00:10,01F1774N,N,41,3
2024-03-25 00:10,01F1774N,N,42,7
2024-03-25 00:10,01F1774N,N,5,6
2024-03-25 00:10,01F1774S,S,31,61
2024-03-25 00:10,01F1774S,S,32,11
2024-03-25 00:10,01F1774S,S,41,3
2024-03-25 00:10,01F1774S,S,42,4
2024-03-25 00:10,01F1774S,S,5,1
2024-03-25 00:10,01F1802N,N,31,84
2024-03-25 00:10,01F1802N,N,32,22
2024-03-25 00:10,01F1802N,N,41,3
2024-03-25 00:10,01F1802N,N,42,8
2024-03-25 00:10,01F1802N,N,5,5
2024-03-25 00:10,01F1802S,S,31,49
2024-03-25 00:10,01F1802S,S,32,10
2024-03-25 00:10,01F1802S,S,41,2
2024-03-25 00:10,01F1802S,S,42,5
2024-03-25 00:10,01F1802S,S,5,4
2024-03-25 00:10,01F1839N,N,31,83
2024-03-25 00:10,01F1839N,N,32,15
2024-03-25 00:10,01F1839N,N,41,2
2024-03-25 00:10,01F1839N,N,42,6
2024-03-25 00:10,01F1839N,N,5,2
2024-03-25 00:10,01F1839S,S,31,46
2024-03-25 00:10,01F1839S,S,32,12
2024-03-25 00:10,01F1839S,S,41,6
2024-03-25 00:10,01F1839S,S,42,3
2024-03-25 00:10,01F1839S,S,5,1
2024-03-25 00:10,01F1906N,N,31,96
2024-03-25 00:10,01F1906N,N,32,12
2024-03-25 00:10,01F1906N,N,41,3
2024-03-25 00:10,01F1906N,N,42,9
2024-03-25 00:10,01F1906N,N,5,4
2024-03-25 00:10,01F1906S,S,31,57
2024-03-25 00:10,01F1906S,S,32,11
2024-03-25 00:10,01F1906S,S,41,0
2024-03-25 00:10,01F1906S,S,42,4
2024-03-25 00:10,01F1906S,S,5,0
2024-03-25 00:10,01F1960N,N,31,117
2024-03-25 00:10,01F1960N,N,32,15
2024-03-25 00:10,01F1960N,N,41,9
2024-03-25 00:10,01F1960N,N,42,10
2024-03-25 00:10,01F1960N,N,5,9
2024-03-25 00:10,01F1960S,S,31,92
2024-03-25 00:10,01F1960S,S,32,18
2024-03-25 00:10,01F1960S,S,41,0
2024-03-25 00:10,01F1960S,S,42,6
2024-03-25 00:10,01F1960S,S,5,4
2024-03-25 00:10,01F2011N,N,31,100
2024-03-25 00:10,01F2011N,N,32,20
2024-03-25 00:10,01F2011N,N,41,8
2024-03-25 00:10,01F2011N,N,42,9
2024-03-25 00:10,01F2011N,N,5,3
2024-03-25 00:10,01F2011S,S,31,62
2024-03-25 00:10,01F2011S,S,32,15
2024-03-25 00:10,01F2011S,S,41,0
2024-03-25 00:10,01F2011S,S,42,1
2024-03-25 00:10,01F2011S,S,5,7
2024-03-25 00:10,01F2089N,N,31,108
2024-03-25 00:10,01F2089N,N,32,21
2024-03-25 00:10,01F2089N,N,41,5
2024-03-25 00:10,01F2089N,N,42,9
2024-03-25 00:10,01F2089N,N,5,7
2024-03-25 00:10,01F2089S,S,31,76
2024-03-25 00:10,01F2089S,S,32,13
2024-03-25 00:10,01F2089S,S,41,4
2024-03-25 00:10,01F2089S,S,42,3
2024-03-25 00:10,01F2089S,S,5,3
2024-03-25 00:10,01F2156N,N,31,93
2024-03-25 00:10,01F2156N,N,32,15
2024-03-25 00:10,01F2156N,N,41,5
2024-03-25 00:10,01F2156N,N,42,6
2024-03-25 00:10,01F2156N,N,5,5
2024-03-25 00:10,01F2156S,S,31,68
2024-03-25 00:10,01F2156S,S,32,12
2024-03-25 00:10,01F2156S,S,41,3
2024-03-25 00:10,01F2156S,S,42,8
2024-03-25 00:10,01F2156S,S,5,4
2024-03-25 00:10,01F2249N,N,31,82
2024-03-25 00:10,01F2249N,N,32,16
2024-03-25 00:10,01F2249N,N,41,0
2024-03-25 00:10,01F2249N,N,42,7
2024-03-25 00:10,01F2249N,N,5,7
2024-03-25 00:10,01F2249S,S,31,67
2024-03-25 00:10,01F2249S,S,32,16
2024-03-25 00:10,01F2249S,S,41,2
2024-03-25 00:10,01F2249S,S,42,1
2024-03-25 00:10,01F2249S,S,5,10
2024-03-25 00:10,01F2322N,N,31,99
2024-03-25 00:10,01F2322N,N,32,30
2024-03-25 00:10,01F2322N,N,41,3
2024-03-25 00:10,01F2322N,N,42,6
2024-03-25 00:10,01F2322N,N,5,9
2024-03-25 00:10,01F2322S,S,31,61
2024-03-25 00:10,01F2322S,S,32,19
2024-03-25 00:10,01F2322S,S,41,2
2024-03-25 00:10,01F2322S,S,42,3
2024-03-25 00:10,01F2322S,S,5,1
2024-03-25 00:10,01F2394N,N,31,92
2024-03-25 00:10,01F2394N,N,32,18
2024-03-25 00:10,01F2394N,N,41,3
2024-03-25 00:10,01F2394N,N,42,6
2024-03-25 00:10,01F2394N,N,5,5
2024-03-25 00:10,01F2394S,S,31,59
2024-03-25 00:10,01F2394S,S,32,15
2024-03-25 00:10,01F2394S,S,41,1
2024-03-25 00:10,01F2394S,S,42,5
2024-03-25 00:10,01F2394S,S,5,3
2024-03-25 00:10,01F2425N,N,31,98
2024-03-25 00:10,01F2425N,N,32,14
2024-03-25 00:10,01F2425N,N,41,4
2024-03-25 00:10,01F2425N,N,42,3
2024-03-25 00:10,01F2425N,N,5,6
2024-03-25 00:10,01F2425S,S,31,61
2024-03-25 00:10,01F2425S,S,32,12
2024-03-25 00:10,01F2425S,S,41,1
2024-03-25 00:10,01F2425S,S,42,7
2024-03-25 00:10,01F2425S,S,5,2
2024-03-25 00:10,01F2472N,N,31,97
2024-03-25 00:10,01F2472N,N,32,15
2024-03-25 00:10,01F2472N,N,41,8
2024-03-25 00:10,01F2472N,N,42,5
2024-03-25 00:10,01F2472N,N,5,9
2024-03-25 00:10,01F2472S,S,31,53
2024-03-25 00:10,01F2472S,S,32,13
2024-03-25 00:10,01F2472S,S,41,2
2024-03-25 00:10,01F2472S,S,42,4
2024-03-25 00:10,01F2472S,S,5,2
2024-03-25 00:10,01F2514N,N,31,90
2024-03-25 00:10,01F2514N,N,32,16
2024-03-25 00:10,01F2514N,N,41,6
2024-03-25 00:10,01F2514N,N,42,6
2024-03-25 00:10,01F2514N,N,5,5
2024-03-25 00:10,01F2514S,S,31,52
2024-03-25 00:10,01F2514S,S,32,12
2024-03-25 00:10,01F2514S,S,41,3
2024-03-25 00:10,01F2514S,S,42,2
2024-03-25 00:10,01F2514S,S,5,3
2024-03-25 00:10,01F2603N,N,31,92
2024-03-25 00:10,01F2603N,N,32,16
2024-03-25 00:10,01F2603N,N,41,5
2024-03-25 00:10,01F2603N,N,42,5
2024-03-25 00:10,01F2603N,N,5,6
2024-03-25 00:10,01F2603S,S,31,61
2024-03-25 00:10,01F2603S,S,32,7
2024-03-25 00:10,01F2603S,S,41,3
2024-03-25 00:10,01F2603S,S,42,2
2024-03-25 00:10,01F2603S,S,5,4
2024-03-25 00:10,01F2674N,N,31,93
2024-03-25 00:10,01F2674N,N,32,22
2024-03-25 00:10,01F2674N,N,41,4
2024-03-25 00:10,01F2674N,N,42,8
2024-03-25 00:10,01F2674N,N,5,5
2024-03-25 00:10,01F2674S,S,31,57
2024-03-25 00:10,01F2674S,S,32,16
2024-03-25 00:10,01F2674S,S,41,3
2024-03-25 00:10,01F2674S,S,42,3
2024-03-25 00:10,01F2674S,S,5,6
2024-03-25 00:10,01F2714N,N,31,77
2024-03-25 00:10,01F2714N,N,32,18
2024-03-25 00:10,01F2714N,N,41,2
2024-03-25 00:10,01F2714N,N,42,10
2024-03-25 00:10,01F2714N,N,5,4
2024-03-25 00:10,01F2714S,S,31,50
2024-03-25 00:10,01F2714S,S,32,14
2024-03-25 00:10,01F2714S,S,41,4
2024-03-25 00:10,01F2714S,S,42,5
2024-03-25 00:10,01F2714S,S,5,7
2024-03-25 00:10,01F2827N,N,31,83
2024-03-25 00:10,01F2827N,N,32,17
2024-03-25 00:10,01F2827N,N,41,1
2024-03-25 00:10,01F2827N,N,42,2
2024-03-25 00:10,01F2827N,N,5,11
2024-03-25 00:10,01F2827S,S,31,46
2024-03-25 00:10,01F2827S,S,32,15
2024-03-25 00:10,01F2827S,S,41,4
2024-03-25 00:10,01F2827S,S,42,6
2024-03-25 00:10,01F2827S,S,5,2
2024-03-25 00:10,01F2866N,N,31,69
2024-03-25 00:10,01F2866N,N,32,16
2024-03-25 00:10,01F2866N,N,41,1
